location,calcium,magnesium,sodium,potassium,boron,carbonate,bicarbonate,sulfate,chloride,nitrates,pH,conductivity,hardness_1,hardness_2,alkalinity,total_dissolved_salts,sar,yield
Farm_C,177.1106794,412.6176769,671.7006844,547.959489,996.8742518,446.005773,837.0133284,541.2963353,930.9486955,800.3565078,8.383253809,972.5557674,126.1877738,189.6605991,375.218131,455.6178169,2.998682836,114.3
Farm_A,725.9556789,374.6126146,698.161714,57.780561,424.1306713,518.9177053,696.0206181,268.9934044,269.7496115,822.6143185,4.658643867,1930.449425,93.72035929,255.9475961,108.7935547,544.4326364,1.449811258,95.1
Farm_A,241.8522909,473.4717708,188.1211597,650.2010924,565.1331836,597.4131022,969.1026301,125.1857922,474.6308757,411.0284698,7.280809188,364.5662051,294.7762345,148.6440189,294.3610628,902.6849303,5.136983834,96.3
Farm_B,257.9416277,855.460584,950.4114841,439.5116886,505.8886789,206.4212718,220.4862091,920.8478478,167.0419079,819.1888594,7.775209644,224.1956994,212.7868962,173.3866451,329.2972159,424.2105269,5.50543214,195.29999999999998
Farm_B,677.5643618,660.1973767,527.7011091,174.8386273,720.0365365,139.3560741,417.5807758,651.6668254,773.4731257,181.4383477,6.197024948,1527.612663,164.8162993,77.00643853,171.6114615,773.7807107,9.257372588,207.3
Farm_B,953.928577,776.4129607,358.162718,844.3570827,595.3850173,541.9009474,680.1407718,870.9691237,676.5133858,540.0119146,5.841547653,1593.928579,120.3802996,232.2933719,110.4958082,279.2937474,8.632378806,195.6
Farm_C,633.4037565,697.015741,672.5184561,927.1778195,66.49626737,25.38635566,862.042651,761.0279025,555.3635509,544.489098,7.183348411,1046.685796,243.9029627,195.7017088,450.5436658,169.8844012,7.965922403,108.89999999999999
Farm_A,5.061583846,388.1699262,932.7284834,813.9702695,591.2754357,566.4046403,888.7480799,779.8509889,986.630123,23.63858605,7.44442651,981.4717247,213.2906976,164.0591272,314.929185,368.2469878,6.125858016,103.5
Farm_A,807.4401552,867.0723186,57.55876002,539.9571303,201.62732,231.0747966,230.0088373,102.509728,199.5424509,388.5581013,6.561109604,1598.368433,194.3983415,199.744627,203.271875,827.411689,7.931423906,101.7
Farm_C,871.4605902,702.484084,752.3745294,234.6420819,741.1206493,156.1525974,844.5493985,541.2665787,719.2017783,5.758660498,7.069667924,246.4107304,291.1191635,298.859379,205.6448573,466.7887279,7.956293337,113.1
Farm_B,590.8929432,714.5959227,891.1431137,764.8098009,722.2525684,257.8876854,89.41100231,31.13408288,325.1900642,681.117854,6.160384415,357.1727563,255.4092244,59.18034063,204.1015905,148.8988313,4.106729876,200.39999999999998
Farm_A,300.8783098,522.2432601,753.3781853,496.9634829,939.8321236,583.041561,350.7118155,445.9027064,592.3503286,718.1230762,8.839300174,788.2473391,270.6040921,146.1278319,256.335354,676.428438,3.054118271,99.6
Farm_C,851.1366715,320.049601,134.0152285,892.0846889,775.5276167,944.0593397,160.759896,526.4026609,870.7534503,465.2056123,7.970986656,553.7128016,124.3094519,255.6055934,182.5787284,403.6109921,9.939295139,110.4
Farm_A,349.2095746,45.30400977,986.2107445,994.8663172,606.7150464,383.1385282,758.2384757,581.9714019,111.9196194,274.8060355,4.824074079,1361.200404,67.41028704,127.3431795,441.4861218,718.3173399,2.882669189,98.39999999999999
Farm_C,9.197051617,585.7755813,725.7195084,62.29179813,920.8418826,355.6727165,877.4608626,291.6625787,507.2348087,862.7970775,6.541802735,1342.931743,103.1610941,221.6474784,491.4443202,784.9340112,9.953373646,110.7
Farm_B,966.654819,754.5428741,852.1815003,476.0181294,190.6877207,849.1956516,29.24728303,894.8166561,657.8453046,669.4869552,6.063109204,1086.833133,110.4734571,118.8452936,480.8516086,564.2757124,6.961906105,202.20000000000002
Farm_C,651.9612595,941.4648088,376.4633669,527.0414639,802.8534486,732.5720972,655.2419806,242.0450159,639.1199378,231.9470961,4.800358175,316.7819913,247.1118358,237.794512,392.8091861,143.3674112,1.657734058,108.3
Farm_A,568.3086033,683.0067734,468.6931598,733.6143806,452.2179409,770.9122037,220.1832019,517.7116434,704.6807627,717.5977657,5.020178173,1473.347176,266.1409024,52.53279601,394.0375076,147.1195182,9.795771172,95.4
Farm_C,631.138626,696.7371654,555.4317056,137.1097057,362.3938991,819.1023177,347.8092079,689.4649691,177.1497894,79.41936899,4.026148068,1896.826479,279.519138,66.61096109,451.8905923,892.1410641,2.464297694,117.6
Farm_C,851.1366715,320.049601,134.0152285,892.0846889,775.5276167,944.0593397,160.759896,526.4026609,870.7534503,465.2056123,7.970986656,553.7128016,124.3094519,255.6055934,182.5787284,403.6109921,9.939295139,110.4
Farm_C,631.138626,696.7371654,555.4317056,137.1097057,362.3938991,819.1023177,347.8092079,689.4649691,177.1497894,79.41936899,4.026148068,1896.826479,279.519138,66.61096109,451.8905923,892.1410641,2.464297694,117.6
Farm_B,239.5618907,637.4299015,492.6251043,877.9743204,788.5972112,268.0636408,417.7667822,220.7696128,909.0325207,927.0345448,7.873168903,1887.290566,91.48872382,67.73305403,422.0183119,504.4147678,8.066705888,191.4
Farm_B,860.7305833,795.7926694,761.5106317,826.0676303,877.2005408,238.182781,315.2903378,582.1704602,727.1690698,668.2127986,4.060542376,519.1627102,223.9747795,192.943088,148.0516494,550.5618413,5.661644749,198.3
Farm_A,289.7514529,140.0840152,631.8372122,756.1633289,124.2972235,373.3093163,924.3961954,634.0057031,182.1179157,797.8136489,6.307387323,1385.289081,76.36842499,69.74229055,218.5487992,861.3292957,9.671493168,96.3
Farm_B,341.0663511,14.39348863,584.3143119,965.8221612,462.0058036,274.0552207,607.7367949,761.0239909,430.8875237,43.41253285,8.306849982,616.7044796,85.49299744,78.45959837,497.231775,322.1414823,2.208473658,200.1
Farm_C,160.8080514,643.2882184,866.0638895,615.2194382,399.0027039,476.0504022,955.6514982,39.61882535,965.1186964,641.9715004,8.366614579,1946.810126,284.5762046,142.2632554,218.8984586,194.82843,3.335876049,117.6
Farm_A,289.7514529,140.0840152,631.8372122,756.1633289,124.2972235,373.3093163,924.3961954,634.0057031,182.1179157,797.8136489,6.307387323,1385.289081,76.36842499,69.74229055,218.5487992,861.3292957,9.671493168,96.3
Farm_C,428.1841483,750.8710678,520.1635011,737.3570774,205.1396405,692.2765645,871.8435277,80.11484638,106.5930303,333.0019131,5.957628491,1537.827861,74.13361755,218.2416556,144.8172337,200.3609911,5.328011319,115.8
Farm_B,6.952130531,890.0053418,618.2180633,782.0280877,392.4451074,99.44139276,539.4912924,345.883057,742.7065212,619.490346,8.782506991,1236.628059,248.3153376,179.3615879,494.6161848,815.06399,4.132860339,189.9
Farm_A,568.3086033,683.0067734,468.6931598,733.6143806,452.2179409,770.9122037,220.1832019,517.7116434,704.6807627,717.5977657,5.020178173,1473.347176,266.1409024,52.53279601,394.0375076,147.1195182,9.795771172,95.4
Farm_A,936.1547742,905.3819764,704.0797681,688.1347061,400.7630609,180.5753451,6.385871717,247.103234,878.5155613,175.3029424,7.21162763,151.6181003,275.7237488,129.7167046,383.2142594,543.578126,4.532123676,101.10000000000001
Farm_B,556.8012625,10.83765148,620.3095514,315.4068957,440.7627469,925.2483174,507.4677338,60.35208399,738.4492093,957.6252845,6.404864449,1566.823705,62.03570899,157.7463051,425.3650687,472.2784074,4.345516598,195.9
Farm_B,137.5209441,757.8461105,627.5580801,549.5295359,400.8514168,576.5164755,649.646649,844.7832281,828.8833659,550.2265422,8.079734695,574.1377797,109.9685282,204.266629,230.8004603,103.4379304,5.029060829,192.89999999999998
Farm_B,341.0663511,14.39348863,584.3143119,965.8221612,462.0058036,274.0552207,607.7367949,761.0239909,430.8875237,43.41253285,8.306849982,616.7044796,85.49299744,78.45959837,497.231775,322.1414823,2.208473658,200.1
Farm_C,877.3393534,40.72880232,280.9631896,506.1418628,586.229832,829.7418037,176.528032,32.52617949,706.7772169,601.6118201,5.261205101,1575.750058,237.2065842,268.5556312,306.2198125,191.7031493,3.177039647,118.8
Farm_A,818.0147659,701.9668773,142.9916821,127.7134836,358.8304841,652.7461079,65.3563408,67.35060147,868.2725054,603.4485934,4.356283639,268.3408164,89.48870571,269.7447251,214.0671777,169.1758677,7.958276865,103.5
Farm_A,576.9038846,735.0710438,849.6473907,12.12077464,13.09445659,272.1451372,267.0282702,167.4825823,944.6142195,191.8673247,7.728668914,978.3615659,123.0545576,52.92665268,251.7435749,646.97691,5.490060981,97.2
Farm_C,160.8080514,643.2882184,866.0638895,615.2194382,399.0027039,476.0504022,955.6514982,39.61882535,965.1186964,641.9715004,8.366614579,1946.810126,284.5762046,142.2632554,218.8984586,194.82843,3.335876049,117.6
Farm_A,900.4180572,398.5047344,583.6561119,780.7615861,707.2386343,175.3712786,994.9078226,200.5247267,585.3543644,353.4213793,8.923348698,759.9523199,219.0443905,276.9027506,459.2545749,439.5862486,1.395099484,98.7
Farm_B,936.7299887,355.9726787,454.5410648,963.1151116,583.3917948,117.7510829,942.7317741,770.9218446,337.0031764,805.9925498,5.429533946,1821.883703,75.15936963,71.7731917,270.0040243,855.4046431,6.678296112,197.7
Farm_A,568.3086033,683.0067734,468.6931598,733.6143806,452.2179409,770.9122037,220.1832019,517.7116434,704.6807627,717.5977657,5.020178173,1473.347176,266.1409024,52.53279601,394.0375076,147.1195182,9.795771172,95.4
Farm_A,224.2693095,386.1026378,810.5533308,426.0833839,4.632023005,214.9403786,550.8573706,986.6625933,867.9182945,390.9059959,6.307787372,387.3689746,216.2462259,67.75191613,223.9432281,424.0454193,6.601089382,104.7
Farm_B,985.6504541,516.3003483,56.30327568,790.0304363,248.4891398,552.0471809,238.7771458,654.5112143,971.395094,351.6226872,4.209756117,1758.187476,90.55835145,168.1233388,482.5109684,164.5982256,9.664915152,189.60000000000002
Farm_C,971.7820827,37.34818875,370.6421471,447.2025405,543.5528611,85.50853085,528.937134,323.6102191,873.4232381,533.6025467,7.821863311,829.2826087,88.02607081,225.6584433,224.594042,915.4999019,5.121961831,110.1
Farm_A,853.0094555,902.5529067,560.9379715,394.4762786,472.0669451,489.4249636,128.8698675,817.29777,48.21203886,661.8391898,4.016091318,1767.877148,167.1919914,247.24629,499.0193851,851.9322032,3.59996445,99.6
Farm_A,936.1547742,905.3819764,704.0797681,688.1347061,400.7630609,180.5753451,6.385871717,247.103234,878.5155613,175.3029424,7.21162763,151.6181003,275.7237488,129.7167046,383.2142594,543.578126,4.532123676,101.10000000000001
Farm_B,835.3024956,173.2943201,963.2225394,862.0144823,397.2872906,22.46930832,679.6472827,409.3340063,391.0815367,272.6240007,5.69133753,1486.065634,185.1984387,179.1431571,186.0499622,547.0258805,6.723592364,202.79999999999998
Farm_C,370.1587003,930.7573256,671.5731956,488.241137,749.9604704,732.2248864,752.7166396,801.7280831,658.8854702,650.877369,7.610354691,591.3795863,78.1450976,261.4010907,211.4219864,358.6686368,1.858593496,117.30000000000001
Farm_C,160.8080514,643.2882184,866.0638895,615.2194382,399.0027039,476.0504022,955.6514982,39.61882535,965.1186964,641.9715004,8.366614579,1946.810126,284.5762046,142.2632554,218.8984586,194.82843,3.335876049,117.6
Farm_B,242.0552715,322.9564729,118.8179163,304.6791391,743.9462926,436.1265291,110.4741131,273.259527,180.9769527,101.4208284,8.842443888,1699.673777,53.15187999,61.41218638,225.2668527,714.3554991,1.680445366,198.6
Farm_A,725.9556789,374.6126146,698.161714,57.780561,424.1306713,518.9177053,696.0206181,268.9934044,269.7496115,822.6143185,4.658643867,1930.449425,93.72035929,255.9475961,108.7935547,544.4326364,1.449811258,95.1
Farm_A,36.88694735,215.8210275,83.5007167,851.4249577,334.9056147,892.6717111,401.9309136,997.1245002,210.662189,18.23258268,7.846115739,149.7737462,176.3016934,213.0560649,455.0374324,643.1437864,5.356693627,94.80000000000001
Farm_B,953.928577,776.4129607,358.162718,844.3570827,595.3850173,541.9009474,680.1407718,870.9691237,676.5133858,540.0119146,5.841547653,1593.928579,120.3802996,232.2933719,110.4958082,279.2937474,8.632378806,195.6
Farm_B,929.6976523,877.3730719,293.2107717,664.9117245,938.3404568,643.9995432,944.2664891,779.8453952,658.7077755,817.8342162,7.296769611,612.6593682,255.5257902,248.6445697,243.7382023,179.7442426,7.097880407,198.3
Farm_A,645.1727904,554.3540525,969.3025356,367.5344223,251.7990589,171.6792858,613.4113892,968.1934279,236.0504633,567.3122196,4.607506882,208.4039702,133.8020118,178.1669315,311.2104204,142.1667177,7.369492152,104.4
Farm_B,512.0930583,954.8652807,73.79656474,398.6630278,693.9484445,984.4021807,944.7320223,864.3582498,969.8210451,709.0462617,8.715379189,1917.56778,173.5531118,250.6464199,300.9689718,100.1212237,5.229894413,205.5
Farm_C,973.0105548,814.4684826,812.9010091,19.19227682,498.3677727,688.4023964,480.5865773,396.9232762,672.6021182,724.3388171,5.776922843,970.7712189,155.6371071,230.9932639,434.2828851,290.7946492,3.226062842,117.30000000000001
Farm_A,898.5541885,642.4192782,822.5372429,101.045811,838.8980864,389.295614,580.0862078,479.9388347,933.8750175,168.0142077,6.711186027,1964.464472,178.1636883,64.88117509,116.9581862,699.7468722,2.77233134,99.0
Farm_C,518.7906217,286.5412521,84.83771409,553.8022407,232.2126951,293.1477303,870.0988739,758.2631959,438.6154192,380.1956188,4.870546677,324.8387628,96.05620981,201.7723947,222.8930208,823.134469,9.087045442,116.39999999999999
Farm_B,318.003475,511.3423989,441.5305014,520.9579773,164.2657979,19.71053775,76.95320163,687.8857223,72.19840898,237.5441309,4.208364503,936.3780961,249.4785399,73.46432121,234.3330027,165.0848277,2.081865062,203.1
Farm_A,645.1727904,554.3540525,969.3025356,367.5344223,251.7990589,171.6792858,613.4113892,968.1934279,236.0504633,567.3122196,4.607506882,208.4039702,133.8020118,178.1669315,311.2104204,142.1667177,7.369492152,104.4
Farm_C,119.8653673,578.280141,72.76300636,263.1125699,462.6797857,830.2198646,885.9777482,973.4889692,987.6495637,519.0817851,5.748516149,1320.873879,119.2261218,243.4699139,268.5153648,462.5859544,6.818128675,110.4
Farm_B,93.10276781,173.2018699,463.6984049,152.0248531,696.6508239,600.5168604,883.785885,685.5652872,844.170449,839.8613029,4.887143847,1111.599296,208.5355346,155.4570446,152.4873812,490.4356776,5.919194278,198.6
Farm_C,940.4585844,372.0180858,618.1282405,454.3773346,502.1950103,185.1329288,697.4714617,709.0605195,689.526751,233.7120819,8.981671688,198.7174974,257.3486662,135.7918383,361.6395942,741.886195,3.895029907,110.1
Farm_C,632.3058306,962.6484147,374.8705795,975.6102009,821.2573047,487.4311982,17.87393473,638.5259477,514.8173539,539.1612767,7.740365897,253.1428761,232.8741226,99.02442818,293.7671656,568.1529031,8.031896702,111.0
Farm_C,367.7831327,25.35074342,962.1725485,346.0997265,342.0817487,868.4679759,42.09318964,419.7273169,445.305255,803.0258978,6.912113291,353.6119476,69.85164616,170.5102645,299.1701684,597.2508707,6.601722774,112.2
Farm_A,186.5700589,293.5918443,789.6181428,152.4160133,841.8287768,658.9239419,828.9154742,341.872166,996.3339161,366.4615349,6.59204011,735.0528055,180.8324078,180.3614223,61.45149196,159.4088597,9.78412441,100.19999999999999
Farm_B,195.2429878,282.0345726,450.5441353,975.8737549,178.0359669,360.9738969,797.4260216,636.4302495,497.174764,226.6564022,8.790367401,1336.849588,238.4904759,123.7601769,331.96663,222.9408133,1.081346222,197.4
Farm_A,280.7723624,750.6147516,954.0510273,959.5766443,148.6627278,917.3135755,850.5817291,31.58614483,868.9049845,69.42384275,5.634658082,218.3189012,54.5016389,194.2999717,58.60224249,764.7377123,9.335746616,102.0
Farm_A,280.7723624,750.6147516,954.0510273,959.5766443,148.6627278,917.3135755,850.5817291,31.58614483,868.9049845,69.42384275,5.634658082,218.3189012,54.5016389,194.2999717,58.60224249,764.7377123,9.335746616,102.0
Farm_B,556.8012625,10.83765148,620.3095514,315.4068957,440.7627469,925.2483174,507.4677338,60.35208399,738.4492093,957.6252845,6.404864449,1566.823705,62.03570899,157.7463051,425.3650687,472.2784074,4.345516598,195.9
Farm_A,529.6505784,491.6158751,277.381183,619.5879549,932.1182825,873.8900776,57.84267656,117.308189,663.8045276,610.9809889,7.882237232,1822.231161,167.8217918,118.6828814,263.9957169,810.0392246,8.262689418,103.5
Farm_B,341.0663511,14.39348863,584.3143119,965.8221612,462.0058036,274.0552207,607.7367949,761.0239909,430.8875237,43.41253285,8.306849982,616.7044796,85.49299744,78.45959837,497.231775,322.1414823,2.208473658,200.1
Farm_C,649.632899,100.7780014,969.9143978,367.7593509,346.3459944,496.3662472,723.4201137,559.6486835,139.6512548,695.144554,4.495890498,1094.442732,77.7473673,219.6674892,491.3327046,287.9944516,9.493314335,114.3
Farm_B,386.7353463,247.7309895,695.748689,135.1662892,908.4505613,914.2988066,231.6717014,776.5968528,519.7739486,483.5456467,7.229054063,569.2597182,256.4945532,149.2537603,331.8054446,156.4206595,1.070574317,191.1
Farm_C,228.7981655,615.0072267,950.6071469,96.67644965,830.6194078,861.785621,697.4202672,631.813527,975.8652558,807.8459419,4.192131745,1165.254179,184.6754495,273.0756245,367.5136382,692.6864641,1.08931439,118.2
Farm_A,849.2234105,18.22182565,842.1189231,414.1297525,346.9532019,596.8428489,495.8757351,9.770847419,29.97358987,404.3187681,6.007471579,318.0608566,161.763886,140.4799977,233.4128939,431.8364538,9.64122044,101.10000000000001
Farm_B,341.0663511,14.39348863,584.3143119,965.8221612,462.0058036,274.0552207,607.7367949,761.0239909,430.8875237,43.41253285,8.306849982,616.7044796,85.49299744,78.45959837,497.231775,322.1414823,2.208473658,200.1
Farm_A,633.5297108,835.9801205,285.7120863,640.9720773,110.631737,894.5522269,987.7223897,397.594398,359.2333694,311.3076992,8.05884894,1483.084683,96.85298602,202.6950178,392.8558157,228.5883652,6.204685595,95.7
Farm_C,367.7158031,318.9756303,273.4070719,11.03126443,452.4395161,75.13778174,76.13085949,350.6269312,673.4324333,991.2559937,7.66535648,1444.886685,145.1001372,278.3217369,480.2212146,474.8539887,2.455042926,108.89999999999999
Farm_A,144.8948721,726.0913337,11.35364477,868.0566901,151.6748797,624.1489078,421.3570023,82.38104562,179.6831089,60.26739029,7.219521268,592.6638418,270.4819396,113.5978952,492.8059234,627.2783096,9.921951114,101.39999999999999
Farm_B,227.9351625,798.295179,350.9150126,89.12443212,665.1972207,799.9160854,339.8749638,300.9635669,257.6828885,227.2696273,7.58161694,723.5662319,278.7725171,217.3000657,354.7042879,570.3189394,1.15797127,204.60000000000002
Farm_A,900.4180572,398.5047344,583.6561119,780.7615861,707.2386343,175.3712786,994.9078226,200.5247267,585.3543644,353.4213793,8.923348698,759.9523199,219.0443905,276.9027506,459.2545749,439.5862486,1.395099484,98.7
Farm_A,222.1078105,93.98193984,700.9691315,303.1283559,376.9444294,855.6964681,625.8913764,871.5368062,371.038763,863.3336496,5.482677906,1872.91533,276.5358137,158.6489902,113.2488354,165.6116518,3.698204748,102.9
Farm_B,929.6976523,877.3730719,293.2107717,664.9117245,938.3404568,643.9995432,944.2664891,779.8453952,658.7077755,817.8342162,7.296769611,612.6593682,255.5257902,248.6445697,243.7382023,179.7442426,7.097880407,198.3
Farm_A,15.45661653,858.4127518,520.3077009,150.0486647,209.9055931,806.5611479,158.6051053,339.4501925,393.8644057,532.9577866,8.430978902,412.9420715,225.9214944,223.1232067,411.9967435,431.007389,4.858318189,102.30000000000001
Farm_A,300.8783098,522.2432601,753.3781853,496.9634829,939.8321236,583.041561,350.7118155,445.9027064,592.3503286,718.1230762,8.839300174,788.2473391,270.6040921,146.1278319,256.335354,676.428438,3.054118271,99.6
Farm_A,900.4180572,398.5047344,583.6561119,780.7615861,707.2386343,175.3712786,994.9078226,200.5247267,585.3543644,353.4213793,8.923348698,759.9523199,219.0443905,276.9027506,459.2545749,439.5862486,1.395099484,98.7
Farm_B,195.2429878,282.0345726,450.5441353,975.8737549,178.0359669,360.9738969,797.4260216,636.4302495,497.174764,226.6564022,8.790367401,1336.849588,238.4904759,123.7601769,331.96663,222.9408133,1.081346222,197.4
Farm_A,36.88694735,215.8210275,83.5007167,851.4249577,334.9056147,892.6717111,401.9309136,997.1245002,210.662189,18.23258268,7.846115739,149.7737462,176.3016934,213.0560649,455.0374324,643.1437864,5.356693627,94.80000000000001
Farm_A,186.5700589,293.5918443,789.6181428,152.4160133,841.8287768,658.9239419,828.9154742,341.872166,996.3339161,366.4615349,6.59204011,735.0528055,180.8324078,180.3614223,61.45149196,159.4088597,9.78412441,100.19999999999999
Farm_A,36.88694735,215.8210275,83.5007167,851.4249577,334.9056147,892.6717111,401.9309136,997.1245002,210.662189,18.23258268,7.846115739,149.7737462,176.3016934,213.0560649,455.0374324,643.1437864,5.356693627,94.80000000000001
Farm_C,755.5511385,97.17649377,950.0619671,535.8276845,929.5291442,181.9281305,33.94597859,981.186178,219.2139874,667.5933856,8.204357897,1166.820717,277.3050515,198.3053925,320.4833751,792.0305039,6.356185074,113.39999999999999
Farm_C,535.7746841,695.9742061,868.5991282,822.4805636,846.4522917,799.8552559,427.7731337,274.2152023,592.9508514,610.3337833,7.282393037,1043.276189,264.5442633,120.1708039,425.1424829,797.8115354,2.322664386,117.9
Farm_C,803.6720769,359.4911512,791.5790437,399.3159158,574.4731132,715.9722288,319.1004732,962.9920039,228.4547413,324.5858299,4.333260203,211.2467656,100.9416148,263.9240235,119.5068863,466.3958402,5.691664429,114.9
Farm_A,410.382923,570.0611701,319.3136376,200.9336887,348.8682665,155.2402459,915.4882976,616.9269184,871.7835666,327.0331616,5.27335311,1201.969196,165.9828442,216.9511708,217.0275905,778.08513,5.778439106,96.3
Farm_A,278.6464642,531.3546316,906.3543851,817.4497085,533.461092,379.6924082,984.0834692,794.8095487,131.5676851,898.0305489,4.606932091,1084.349656,216.9799997,176.5665149,449.7816525,899.7931722,9.620108209,102.30000000000001
Farm_A,853.0094555,902.5529067,560.9379715,394.4762786,472.0669451,489.4249636,128.8698675,817.29777,48.21203886,661.8391898,4.016091318,1767.877148,167.1919914,247.24629,499.0193851,851.9322032,3.59996445,99.6
Farm_C,808.1203796,740.7686178,328.6645454,795.4499608,181.2330662,408.7341711,474.2142167,106.9806388,498.1957165,120.2090554,8.475588704,1667.593879,145.1050019,58.66756668,114.1673648,538.8650287,3.806774721,119.10000000000001
Farm_C,871.4605902,702.484084,752.3745294,234.6420819,741.1206493,156.1525974,844.5493985,541.2665787,719.2017783,5.758660498,7.069667924,246.4107304,291.1191635,298.859379,205.6448573,466.7887279,7.956293337,113.1
Farm_B,761.6196153,270.8322513,649.2103021,402.9801788,569.8896849,948.453307,287.2389917,151.0578918,492.2778564,256.7765677,5.464110184,1625.022289,181.8499055,119.2035769,203.1741969,742.5573693,3.028431412,189.0
Farm_B,633.1014573,615.8500981,77.73463696,459.8004238,152.5390429,914.4119459,173.8952492,491.5945467,868.2712805,236.870559,8.686940332,1809.683357,131.2760039,228.5081611,374.964456,967.6705748,2.491748018,190.5
Farm_B,186.5185104,250.2428982,969.8788267,487.0619188,149.9174273,541.6342147,949.961184,229.9546059,258.1334327,121.8860933,5.123078059,401.9255186,128.5875283,51.91600816,137.5807265,220.4455267,7.06717266,192.6
Farm_C,294.4488921,505.2523724,876.6536027,459.4467684,564.8411333,221.2094418,335.1188543,452.3182845,977.1741842,557.7834174,7.097946687,1771.205524,125.3163152,161.6048791,354.5695845,113.2240498,4.58052963,113.39999999999999
Farm_B,860.7305833,795.7926694,761.5106317,826.0676303,877.2005408,238.182781,315.2903378,582.1704602,727.1690698,668.2127986,4.060542376,519.1627102,223.9747795,192.943088,148.0516494,550.5618413,5.661644749,198.3
Farm_C,924.6936183,46.00264202,45.44638034,311.8161331,153.3514031,651.4203884,230.6698117,131.2448777,617.1449866,951.4033422,8.594632668,954.5057007,162.5877447,176.8529847,330.5326812,384.6431348,5.766937516,112.8
Farm_C,651.9612595,941.4648088,376.4633669,527.0414639,802.8534486,732.5720972,655.2419806,242.0450159,639.1199378,231.9470961,4.800358175,316.7819913,247.1118358,237.794512,392.8091861,143.3674112,1.657734058,108.3
Farm_A,568.3086033,683.0067734,468.6931598,733.6143806,452.2179409,770.9122037,220.1832019,517.7116434,704.6807627,717.5977657,5.020178173,1473.347176,266.1409024,52.53279601,394.0375076,147.1195182,9.795771172,95.4
Farm_C,160.8080514,643.2882184,866.0638895,615.2194382,399.0027039,476.0504022,955.6514982,39.61882535,965.1186964,641.9715004,8.366614579,1946.810126,284.5762046,142.2632554,218.8984586,194.82843,3.335876049,117.6
Farm_C,663.5017691,575.4741779,418.2430363,996.6968539,518.8380571,297.1217156,129.5149213,860.1223972,148.343201,95.71455552,6.825109964,1174.127484,125.9866003,145.9597208,438.5963851,732.2864514,9.830293586,113.7
Farm_C,177.1106794,412.6176769,671.7006844,547.959489,996.8742518,446.005773,837.0133284,541.2963353,930.9486955,800.3565078,8.383253809,972.5557674,126.1877738,189.6605991,375.218131,455.6178169,2.998682836,114.3
Farm_C,755.5511385,97.17649377,950.0619671,535.8276845,929.5291442,181.9281305,33.94597859,981.186178,219.2139874,667.5933856,8.204357897,1166.820717,277.3050515,198.3053925,320.4833751,792.0305039,6.356185074,113.39999999999999
Farm_A,320.780065,156.4370427,12.15447469,922.7571905,797.2953658,268.6773594,218.2538879,894.0992037,969.4123223,413.5491015,8.640418202,1554.474508,227.5606997,51.37644979,166.7007038,355.8466836,4.493491355,99.3
Farm_C,892.0465552,118.1648276,996.6368371,760.2898231,914.8459011,246.4020332,824.6809659,567.5408483,868.1422544,274.1606666,6.771132571,414.9716263,234.9760302,275.6133268,431.1359844,525.0536237,6.999404311,113.7
Farm_A,289.7514529,140.0840152,631.8372122,756.1633289,124.2972235,373.3093163,924.3961954,634.0057031,182.1179157,797.8136489,6.307387323,1385.289081,76.36842499,69.74229055,218.5487992,861.3292957,9.671493168,96.3
Farm_C,803.6720769,359.4911512,791.5790437,399.3159158,574.4731132,715.9722288,319.1004732,962.9920039,228.4547413,324.5858299,4.333260203,211.2467656,100.9416148,263.9240235,119.5068863,466.3958402,5.691664429,114.9
Farm_B,590.8929432,714.5959227,891.1431137,764.8098009,722.2525684,257.8876854,89.41100231,31.13408288,325.1900642,681.117854,6.160384415,357.1727563,255.4092244,59.18034063,204.1015905,148.8988313,4.106729876,200.39999999999998
Farm_C,119.8653673,578.280141,72.76300636,263.1125699,462.6797857,830.2198646,885.9777482,973.4889692,987.6495637,519.0817851,5.748516149,1320.873879,119.2261218,243.4699139,268.5153648,462.5859544,6.818128675,110.4
Farm_B,929.6976523,877.3730719,293.2107717,664.9117245,938.3404568,643.9995432,944.2664891,779.8453952,658.7077755,817.8342162,7.296769611,612.6593682,255.5257902,248.6445697,243.7382023,179.7442426,7.097880407,198.3
Farm_B,323.202932,542.6446347,81.34878064,936.957823,502.7203901,204.9842954,24.40078156,130.0862401,578.6754086,341.2478276,4.925977839,1592.738074,100.5039171,160.8450036,483.8078332,352.904049,1.212354682,196.5
Farm_B,645.4722959,990.505142,228.6428055,109.7361987,85.34966808,950.2373538,708.3629767,51.97128365,30.3870597,67.61256359,5.528021077,1632.166873,231.667748,80.75082378,359.4749191,680.3493436,6.7092732,204.29999999999998
Farm_B,590.8929432,714.5959227,891.1431137,764.8098009,722.2525684,257.8876854,89.41100231,31.13408288,325.1900642,681.117854,6.160384415,357.1727563,255.4092244,59.18034063,204.1015905,148.8988313,4.106729876,200.39999999999998
Farm_A,237.637544,438.9714207,746.0448793,173.524515,762.4586857,763.6057942,296.3081205,432.334801,247.2310744,284.872902,8.899851647,970.5550848,229.8384056,292.8831727,293.6334233,840.2813149,2.762497757,102.6
Farm_B,728.2163486,78.45638134,583.3687651,694.9510889,876.7656368,140.1131758,233.607751,943.6159202,870.7499013,307.2899649,7.009407948,1017.640857,272.5645133,132.8367518,119.3652694,823.5626568,2.26722654,193.8
